WorkerId,AssignmentStatus,Input.CONFIG,Answer.annotations,Answer.feedback 
mt:a4840f417e8ade1e:c712c2874e7d10fea9aef85cffda4accd772900a60d2f04cbc97795949b255d6,Submitted,face-fitz-dl-g-0.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m7-3.jpg"", ""lowerBound"": 0.421505376344086, ""upperBound"": 1}, {""itemId"": ""data/Faces/IJB-C/m3-3.jpg"", ""lowerBound"": 0.432258064516129, ""upperBound"": 0.7634408602150538}, {""itemId"": ""data/Faces/IJB-C/m8-2.jpg"", ""lowerBound"": 0.42795698924731185, ""upperBound"": 0.7602150537634409}, {""itemId"": ""data/Faces/IJB-C/m2-2.jpg"", ""lowerBound"": 0.432258064516129, ""upperBound"": 0.6053763440860215}, {""itemId"": ""data/Faces/IJB-C/m5-8.jpg"", ""lowerBound"": 0.44946236559139785, ""upperBound"": 0.5634408602150538}, {""itemId"": ""data/Faces/IJB-C/m5-4.jpg"", ""lowerBound"": 0.4043010752688172, ""upperBound"": 1}], ""selfReport"": {""lowerBound"": 0.43333333333333335, ""upperBound"": 1}, ""surveyResults"": {""likert0"": ""neutral"", ""likert1"": ""agree"", ""likert2"": ""neutral"", ""likert3"": ""agree"", ""likert4"": ""agree""}, ""demographics"": {""age"": 35, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:a4840f417e8ade1e:c712c2874e7d10fea9aef85cffda4accd772900a60d2f04cbc97795949b255d6"", ""condition"": ""mt"", ""exitComments"": ""none"", ""completed"": true}",none
mt:bc8c6d06598a481f:b09af8046c75f8127fd6c15a819536d55fa6cec73e2f7699345ef32a52740263,Submitted,face-fitz-dl-g-0.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m7-3.jpg"", ""lowerBound"": 0.4043010752688172, ""upperBound"": 0.5817204301075268}, {""itemId"": ""data/Faces/IJB-C/m3-3.jpg"", ""lowerBound"": 0.25591397849462366, ""upperBound"": 0.4161290322580645}, {""itemId"": ""data/Faces/IJB-C/m8-2.jpg"", ""lowerBound"": 0.2623655913978495, ""upperBound"": 0.42258064516129035}, {""itemId"": ""data/Faces/IJB-C/m2-2.jpg"", ""lowerBound"": 0.5774193548387097, ""upperBound"": 0.6172043010752688}, {""itemId"": ""data/Faces/IJB-C/m5-8.jpg"", ""lowerBound"": 0.5849462365591398, ""upperBound"": 0.6559139784946236}, {""itemId"": ""data/Faces/IJB-C/m5-4.jpg"", ""lowerBound"": 0.4946236559139785, ""upperBound"": 0.5580645161290323}], ""selfReport"": {""lowerBound"": 0.4311827956989247, ""upperBound"": 0.7430107526881721}, ""surveyResults"": {""likert0"": ""neutral"", ""likert1"": ""neutral"", ""likert2"": ""agree"", ""likert3"": ""agree"", ""likert4"": ""neutral""}, ""demographics"": {""age"": 56, ""gender"": [""female""], ""race"": [""white""]}, ""participantId"": ""mt:bc8c6d06598a481f:b09af8046c75f8127fd6c15a819536d55fa6cec73e2f7699345ef32a52740263"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:84904f4b180e0d6f:5a1348402f0f651d8b948d8a0f4ab7b3a32a5f1a7e3b4bff48ccc4733d28d398,Submitted,face-fitz-dl-g-0.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m7-3.jpg"", ""lowerBound"": 0.4258064516129032, ""upperBound"": 0.4881720430107527}, {""itemId"": ""data/Faces/IJB-C/m3-3.jpg"", ""lowerBound"": 0.3913978494623656, ""upperBound"": 0.4182795698924731}, {""itemId"": ""data/Faces/IJB-C/m8-2.jpg"", ""lowerBound"": 0.310752688172043, ""upperBound"": 0.38924731182795697}, {""itemId"": ""data/Faces/IJB-C/m2-2.jpg"", ""lowerBound"": 0.7129032258064516, ""upperBound"": 0.7387096774193549}, {""itemId"": ""data/Faces/IJB-C/m5-8.jpg"", ""lowerBound"": 0.7376344086021506, ""upperBound"": 0.7698924731182796}, {""itemId"": ""data/Faces/IJB-C/m5-4.jpg"", ""lowerBound"": 0.646236559139785, ""upperBound"": 0.7193548387096774}], ""selfReport"": {""lowerBound"": 0.6483870967741936, ""upperBound"": 0.7365591397849462}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""agree"", ""likert2"": ""agree"", ""likert3"": ""neutral"", ""likert4"": ""agree""}, ""demographics"": {""age"": 43, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:84904f4b180e0d6f:5a1348402f0f651d8b948d8a0f4ab7b3a32a5f1a7e3b4bff48ccc4733d28d398"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:80e55f7c1ec70779:97f683b8730fbaf12bf2b3f5a05a059c394ed9a393a94589b0463a4fca2de9d9,Submitted,face-fitz-dl-g-0.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m7-3.jpg"", ""lowerBound"": 0.8473118279569892, ""upperBound"": 0.9559139784946237}, {""itemId"": ""data/Faces/IJB-C/m3-3.jpg"", ""lowerBound"": 0.8268817204301075, ""upperBound"": 0.8473118279569892}, {""itemId"": ""data/Faces/IJB-C/m8-2.jpg"", ""lowerBound"": 0.8290322580645161, ""upperBound"": 0.8408602150537634}, {""itemId"": ""data/Faces/IJB-C/m2-2.jpg"", ""lowerBound"": 0.8376344086021505, ""upperBound"": 0.8559139784946237}, {""itemId"": ""data/Faces/IJB-C/m5-8.jpg"", ""lowerBound"": 0.8204301075268817, ""upperBound"": 0.8591397849462366}, {""itemId"": ""data/Faces/IJB-C/m5-4.jpg"", ""lowerBound"": 0.8021505376344086, ""upperBound"": 0.8634408602150537}], ""selfReport"": {""lowerBound"": 0.7419354838709677, ""upperBound"": 0.7440860215053764}, ""surveyResults"": {""likert0"": ""neutral"", ""likert1"": ""agree"", ""likert2"": ""strong_agree"", ""likert3"": ""neutral"", ""likert4"": ""agree""}, ""demographics"": {""age"": 27, ""gender"": [""female""], ""race"": [""native-american""]}, ""participantId"": ""mt:80e55f7c1ec70779:97f683b8730fbaf12bf2b3f5a05a059c394ed9a393a94589b0463a4fca2de9d9"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:5e2c04a3824e18e3:f5b23faf910d764e14c13392a9d0e8925efe23cc34661ac94123f989a1c72028,Submitted,face-fitz-ld-g-0.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m7-3.jpg"", ""lowerBound"": 0.45698924731182794, ""upperBound"": 0.5838709677419355}, {""itemId"": ""data/Faces/IJB-C/m3-3.jpg"", ""lowerBound"": 0.2709677419354839, ""upperBound"": 0.47956989247311826}, {""itemId"": ""data/Faces/IJB-C/m8-2.jpg"", ""lowerBound"": 0.5580645161290323, ""upperBound"": 0.7537634408602151}, {""itemId"": ""data/Faces/IJB-C/m2-2.jpg"", ""lowerBound"": 0.267741935483871, ""upperBound"": 0.3946236559139785}, {""itemId"": ""data/Faces/IJB-C/m5-8.jpg"", ""lowerBound"": 0.23655913978494625, ""upperBound"": 0.4096774193548387}, {""itemId"": ""data/Faces/IJB-C/m5-4.jpg"", ""lowerBound"": 0.267741935483871, ""upperBound"": 0.4268817204301075}], ""selfReport"": {""lowerBound"": 0.07419354838709677, ""upperBound"": 0.24838709677419354}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""agree"", ""likert2"": ""neutral"", ""likert3"": ""agree"", ""likert4"": ""agree""}, ""demographics"": {""age"": 33, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:5e2c04a3824e18e3:f5b23faf910d764e14c13392a9d0e8925efe23cc34661ac94123f989a1c72028"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:ca1c321d7bc22532:8b28fea1e691094cf5c896de26990a33ed611a5df0e1f90706b4f6814ed374e7,Submitted,face-fitz-ld-g-0.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m7-3.jpg"", ""lowerBound"": 0.5793309365549395, ""upperBound"": 0.9008363128990255}, {""itemId"": ""data/Faces/IJB-C/m3-3.jpg"", ""lowerBound"": 0.9008363128990255, ""upperBound"": 0.9255674956947244}, {""itemId"": ""data/Faces/IJB-C/m8-2.jpg"", ""lowerBound"": 0.5911588935441868, ""upperBound"": 0.9148148075226814}, {""itemId"": ""data/Faces/IJB-C/m2-2.jpg"", ""lowerBound"": 0.24169652795278898, ""upperBound"": 0.7438470655871976}, {""itemId"": ""data/Faces/IJB-C/m5-8.jpg"", ""lowerBound"": 0.2675029795656922, ""upperBound"": 0.8922341623613911}, {""itemId"": ""data/Faces/IJB-C/m5-4.jpg"", ""lowerBound"": 0.4019115817162298, ""upperBound"": 0.7847072806409611}], ""selfReport"": {""lowerBound"": 0.2642771731140793, ""upperBound"": 0.8965352376302084}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""neutral"", ""likert2"": ""strong_agree"", ""likert3"": ""neutral"", ""likert4"": ""disagree""}, ""demographics"": {""age"": 62, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:ca1c321d7bc22532:8b28fea1e691094cf5c896de26990a33ed611a5df0e1f90706b4f6814ed374e7"", ""condition"": ""mt"", ""exitComments"": ""In the survey was very easy to understand. It is skin tone matching survey."", ""completed"": true}",In the survey was very easy to understand. It is skin tone matching survey.
mt:82608f5ae92e51e7:2daec1511f0f2faaa05a62ef06c21155aa8ec902e42387ce7a6036bf6a248168,Submitted,face-fitz-ld-g-0.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m7-3.jpg"", ""lowerBound"": 0, ""upperBound"": 1}, {""itemId"": ""data/Faces/IJB-C/m3-3.jpg"", ""lowerBound"": 0.5548387096774193, ""upperBound"": 1}, {""itemId"": ""data/Faces/IJB-C/m8-2.jpg"", ""lowerBound"": 0.5720430107526882, ""upperBound"": 1}, {""itemId"": ""data/Faces/IJB-C/m2-2.jpg"", ""lowerBound"": 0.3967741935483871, ""upperBound"": 0.43548387096774194}, {""itemId"": ""data/Faces/IJB-C/m5-8.jpg"", ""lowerBound"": 0.4559139784946237, ""upperBound"": 0.5623655913978495}, {""itemId"": ""data/Faces/IJB-C/m5-4.jpg"", ""lowerBound"": 0.3903225806451613, ""upperBound"": 0.489247311827957}], ""selfReport"": {""lowerBound"": 0, ""upperBound"": 1}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""agree"", ""likert2"": ""neutral"", ""likert3"": ""agree"", ""likert4"": ""neutral""}, ""demographics"": {""age"": 36, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:82608f5ae92e51e7:2daec1511f0f2faaa05a62ef06c21155aa8ec902e42387ce7a6036bf6a248168"", ""condition"": ""mt"", ""exitComments"": ""None"", ""completed"": true}",None
mt:5d81fb566b38f3c4:579ac6ee6cb93115cdc6a851b500a8c895c6c0730acf4b9dfad171614ec0cb45,Submitted,face-fitz-ld-g-0.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m7-3.jpg"", ""lowerBound"": 0.43709677419354837, ""upperBound"": 0.5693548387096774}, {""itemId"": ""data/Faces/IJB-C/m3-3.jpg"", ""lowerBound"": 0.5586021505376344, ""upperBound"": 0.5779569892473119}, {""itemId"": ""data/Faces/IJB-C/m8-2.jpg"", ""lowerBound"": 0.5940860215053764, ""upperBound"": 0.6811827956989247}, {""itemId"": ""data/Faces/IJB-C/m2-2.jpg"", ""lowerBound"": 0.43709677419354837, ""upperBound"": 0.5037634408602151}, {""itemId"": ""data/Faces/IJB-C/m5-8.jpg"", ""lowerBound"": 0.2682795698924731, ""upperBound"": 0.3403225806451613}, {""itemId"": ""data/Faces/IJB-C/m5-4.jpg"", ""lowerBound"": 0.48118279569892475, ""upperBound"": 0.5037634408602151}], ""selfReport"": {""lowerBound"": 0.013440860215053764, ""upperBound"": 0.03494623655913978}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""agree"", ""likert2"": ""agree"", ""likert3"": ""agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 42, ""gender"": [""female""], ""race"": [""white""]}, ""participantId"": ""mt:5d81fb566b38f3c4:579ac6ee6cb93115cdc6a851b500a8c895c6c0730acf4b9dfad171614ec0cb45"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:c76c0249d1619778:b35514720c9bd3ad40e5bb237f3042f76a8759b685653c54bac9cc97715dd875,Submitted,face-monk-dl-g-0.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m7-3.jpg"", ""lowerBound"": 0.45161290322580644, ""upperBound"": 0.6236559139784946}, {""itemId"": ""data/Faces/IJB-C/m3-3.jpg"", ""lowerBound"": 0.4591397849462366, ""upperBound"": 0.5580645161290323}, {""itemId"": ""data/Faces/IJB-C/m8-2.jpg"", ""lowerBound"": 0.278494623655914, ""upperBound"": 0.4559139784946237}, {""itemId"": ""data/Faces/IJB-C/m2-2.jpg"", ""lowerBound"": 0.44193548387096776, ""upperBound"": 0.5623655913978495}, {""itemId"": ""data/Faces/IJB-C/m5-8.jpg"", ""lowerBound"": 0.45268817204301076, ""upperBound"": 0.621505376344086}, {""itemId"": ""data/Faces/IJB-C/m5-4.jpg"", ""lowerBound"": 0.2623655913978495, ""upperBound"": 0.45483870967741935}], ""selfReport"": {""lowerBound"": 0.7247311827956989, ""upperBound"": 0.8193548387096774}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""strong_agree"", ""likert2"": ""agree"", ""likert3"": ""agree"", ""likert4"": ""neutral""}, ""demographics"": {""age"": 55, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:c76c0249d1619778:b35514720c9bd3ad40e5bb237f3042f76a8759b685653c54bac9cc97715dd875"", ""condition"": ""mt"", ""exitComments"": ""none"", ""completed"": true}",none
mt:83a745186908c8d9:61fc6936fcaee8d5c0eaa32d9fa6612f301cce36609a71e8257652d5979eabc2,Submitted,face-monk-dl-g-0.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m7-3.jpg"", ""lowerBound"": 0.3860215053763441, ""upperBound"": 0.46774193548387094}, {""itemId"": ""data/Faces/IJB-C/m3-3.jpg"", ""lowerBound"": 0.6655913978494624, ""upperBound"": 0.7419354838709677}, {""itemId"": ""data/Faces/IJB-C/m8-2.jpg"", ""lowerBound"": 0.23763440860215054, ""upperBound"": 0.34946236559139787}, {""itemId"": ""data/Faces/IJB-C/m2-2.jpg"", ""lowerBound"": 0.6967741935483871, ""upperBound"": 0.7806451612903226}, {""itemId"": ""data/Faces/IJB-C/m5-8.jpg"", ""lowerBound"": 0.5774193548387097, ""upperBound"": 0.6473118279569893}, {""itemId"": ""data/Faces/IJB-C/m5-4.jpg"", ""lowerBound"": 0.678494623655914, ""upperBound"": 0.7612903225806451}], ""selfReport"": {""lowerBound"": 0.5086021505376344, ""upperBound"": 0.5763440860215053}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""strong_agree"", ""likert2"": ""strong_agree"", ""likert3"": ""strong_agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 28, ""gender"": [""female""], ""race"": [""white""]}, ""participantId"": ""mt:83a745186908c8d9:61fc6936fcaee8d5c0eaa32d9fa6612f301cce36609a71e8257652d5979eabc2"", ""condition"": ""mt"", ""exitComments"": ""Thanks for the opportunity"", ""completed"": true}",Thanks for the opportunity
mt:a879154e1945fdb3:f76861149f6bac66655d7dd32ffc051d0c6f63b8178bfdf87deb5f0b572800d7,Submitted,face-monk-dl-g-0.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m7-3.jpg"", ""lowerBound"": 0.42473118279569894, ""upperBound"": 0.4397849462365591}, {""itemId"": ""data/Faces/IJB-C/m3-3.jpg"", ""lowerBound"": 0.4, ""upperBound"": 0.5591397849462365}, {""itemId"": ""data/Faces/IJB-C/m8-2.jpg"", ""lowerBound"": 0.35161290322580646, ""upperBound"": 0.37311827956989246}, {""itemId"": ""data/Faces/IJB-C/m2-2.jpg"", ""lowerBound"": 0.3763440860215054, ""upperBound"": 0.6634408602150538}, {""itemId"": ""data/Faces/IJB-C/m5-8.jpg"", ""lowerBound"": 0.6376344086021506, ""upperBound"": 0.7043010752688172}, {""itemId"": ""data/Faces/IJB-C/m5-4.jpg"", ""lowerBound"": 0.5096774193548387, ""upperBound"": 0.6526881720430108}], ""selfReport"": {""lowerBound"": 0.6870967741935484, ""upperBound"": 0.7118279569892473}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""agree"", ""likert2"": ""strong_agree"", ""likert3"": ""strong_agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 43, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:a879154e1945fdb3:f76861149f6bac66655d7dd32ffc051d0c6f63b8178bfdf87deb5f0b572800d7"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:2d196862e8701bfb:4a625e8edb743ab095bc5ccb7ed13103cceafec2e17a50632ecf719b1cc927e2,Submitted,face-monk-dl-g-0.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m7-3.jpg"", ""lowerBound"": 0.3545454784106183, ""upperBound"": 0.6222874138944893}, {""itemId"": ""data/Faces/IJB-C/m3-3.jpg"", ""lowerBound"": 0.185728274109543, ""upperBound"": 0.44379279023857526}, {""itemId"": ""data/Faces/IJB-C/m8-2.jpg"", ""lowerBound"": 0.2728250483030914, ""upperBound"": 0.7136852633568549}, {""itemId"": ""data/Faces/IJB-C/m2-2.jpg"", ""lowerBound"": 0.3609970913138441, ""upperBound"": 0.7147605321740591}, {""itemId"": ""data/Faces/IJB-C/m5-8.jpg"", ""lowerBound"": 0.44379279023857526, ""upperBound"": 0.6308895644321236}, {""itemId"": ""data/Faces/IJB-C/m5-4.jpg"", ""lowerBound"": 0.3663734353998656, ""upperBound"": 0.5308895644321237}], ""selfReport"": {""lowerBound"": 0.5394917149697581, ""upperBound"": 0.7158358009912634}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""agree"", ""likert2"": ""neutral"", ""likert3"": ""agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 27, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:2d196862e8701bfb:4a625e8edb743ab095bc5ccb7ed13103cceafec2e17a50632ecf719b1cc927e2"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:29c495fc4c3640c9:d13151df8fb74da65048bf6fc9637ec57661bb79cf36596502e26f5debcaa562,Submitted,face-monk-ld-g-0.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m7-3.jpg"", ""lowerBound"": 0.5709856587071572, ""upperBound"": 0.6268996372017809}, {""itemId"": ""data/Faces/IJB-C/m3-3.jpg"", ""lowerBound"": 0.5871146909652217, ""upperBound"": 0.6258243683845767}, {""itemId"": ""data/Faces/IJB-C/m8-2.jpg"", ""lowerBound"": 0.6828136156964045, ""upperBound"": 0.7182974866641465}, {""itemId"": ""data/Faces/IJB-C/m2-2.jpg"", ""lowerBound"": 0.402168454406082, ""upperBound"": 0.4376523253738239}, {""itemId"": ""data/Faces/IJB-C/m5-8.jpg"", ""lowerBound"": 0.269910389889953, ""upperBound"": 0.3494802823630712}, {""itemId"": ""data/Faces/IJB-C/m5-4.jpg"", ""lowerBound"": 0.23980286300823253, ""upperBound"": 0.27098565870715724}], ""selfReport"": {""lowerBound"": 0.26883512107274865, ""upperBound"": 0.2892652285996304}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""strong_agree"", ""likert2"": ""neutral"", ""likert3"": ""agree"", ""likert4"": ""agree""}, ""demographics"": {""age"": 34, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:29c495fc4c3640c9:d13151df8fb74da65048bf6fc9637ec57661bb79cf36596502e26f5debcaa562"", ""condition"": ""mt"", ""exitComments"": ""no issues to report."", ""completed"": true}",no issues to report.
mt:4ceac86314d48789:6eabcd5fe555bc7afb984c24c743d2e0c30dfde9e4e920057e9c4b31799e3deb,Submitted,face-monk-ld-g-0.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m7-3.jpg"", ""lowerBound"": 0.26129032258064516, ""upperBound"": 0.6225806451612903}, {""itemId"": ""data/Faces/IJB-C/m3-3.jpg"", ""lowerBound"": 0.09462365591397849, ""upperBound"": 0.35161290322580646}, {""itemId"": ""data/Faces/IJB-C/m8-2.jpg"", ""lowerBound"": 0.17204301075268819, ""upperBound"": 0.3655913978494624}, {""itemId"": ""data/Faces/IJB-C/m2-2.jpg"", ""lowerBound"": 0.3225806451612903, ""upperBound"": 0.5075268817204301}, {""itemId"": ""data/Faces/IJB-C/m5-8.jpg"", ""lowerBound"": 0.45806451612903226, ""upperBound"": 0.6516129032258065}, {""itemId"": ""data/Faces/IJB-C/m5-4.jpg"", ""lowerBound"": 0.16236559139784945, ""upperBound"": 0.4806451612903226}], ""selfReport"": {""lowerBound"": 0.31290322580645163, ""upperBound"": 0.4043010752688172}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""strong_agree"", ""likert2"": ""strong_agree"", ""likert3"": ""strong_agree"", ""likert4"": ""agree""}, ""demographics"": {""age"": 30, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:4ceac86314d48789:6eabcd5fe555bc7afb984c24c743d2e0c30dfde9e4e920057e9c4b31799e3deb"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:cac9d3619e69bf98:c371d86bbc4b4160899dfefddb0a7f8f64abff9b45fd701898ad511ab6f098b1,Submitted,face-monk-ld-g-0.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m7-3.jpg"", ""lowerBound"": 0.4973715505292339, ""upperBound"": 0.8307048838625672}, {""itemId"": ""data/Faces/IJB-C/m3-3.jpg"", ""lowerBound"": 0.48769413117439514, ""upperBound"": 0.6608124107442876}, {""itemId"": ""data/Faces/IJB-C/m8-2.jpg"", ""lowerBound"": 0, ""upperBound"": 0.8102747763356855}, {""itemId"": ""data/Faces/IJB-C/m2-2.jpg"", ""lowerBound"": 0.315651120421707, ""upperBound"": 0.8339306903141801}, {""itemId"": ""data/Faces/IJB-C/m5-8.jpg"", ""lowerBound"": 0.5135005827872984, ""upperBound"": 0.6780167118195565}, {""itemId"": ""data/Faces/IJB-C/m5-4.jpg"", ""lowerBound"": 0.47909198063676073, ""upperBound"": 0.6091995075184812}], ""selfReport"": {""lowerBound"": 0, ""upperBound"": 0.3565113354754704}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""agree"", ""likert2"": ""agree"", ""likert3"": ""agree"", ""likert4"": ""neutral""}, ""demographics"": {""age"": 32, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:cac9d3619e69bf98:c371d86bbc4b4160899dfefddb0a7f8f64abff9b45fd701898ad511ab6f098b1"", ""condition"": ""mt"", ""exitComments"": ""g00d"", ""completed"": true}",g00d
mt:3d066f947d32875d:793625a9ee030b0e6c1fd692ed81b00bb7c9b2578f2f5dca82e47600f692f704,Submitted,face-monk-ld-g-0.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m7-3.jpg"", ""lowerBound"": 0.7172043010752688, ""upperBound"": 0.8086021505376344}, {""itemId"": ""data/Faces/IJB-C/m3-3.jpg"", ""lowerBound"": 0.4483870967741935, ""upperBound"": 0.543010752688172}, {""itemId"": ""data/Faces/IJB-C/m8-2.jpg"", ""lowerBound"": 0.6376344086021506, ""upperBound"": 0.7182795698924731}, {""itemId"": ""data/Faces/IJB-C/m2-2.jpg"", ""lowerBound"": 0.3741935483870968, ""upperBound"": 0.45161290322580644}, {""itemId"": ""data/Faces/IJB-C/m5-8.jpg"", ""lowerBound"": 0.3655913978494624, ""upperBound"": 0.45268817204301076}, {""itemId"": ""data/Faces/IJB-C/m5-4.jpg"", ""lowerBound"": 0.3709677419354839, ""upperBound"": 0.46774193548387094}], ""selfReport"": {""lowerBound"": 0.2731182795698925, ""upperBound"": 0.3602150537634409}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""agree"", ""likert2"": ""agree"", ""likert3"": ""agree"", ""likert4"": ""agree""}, ""demographics"": {""age"": 59, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:3d066f947d32875d:793625a9ee030b0e6c1fd692ed81b00bb7c9b2578f2f5dca82e47600f692f704"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
